id_practicante,fecha_ingreso,area_asignada,supervisor_asignado,estado_final,asistencia_pct,tardanzas_30d,inasistencias_injust_30d,entregables_asignados,entregables_a_tiempo,entregables_a_tiempo_pct,retrasos_entregables,eval_supervisor_promedio,incidencias_registradas,reuniones_asistidas_pct,tendencia_desempeno
PRACT_0183,2021-07-15,Operaciones,Supervisor_6,1,0.5371321228645182,10,4,8,3,0.4277268750715211,5,2.9,5,0.745405873087005,-1
PRACT_0184,2023-07-19,TI,Supervisor_4,1,0.7346563328488782,9,5,8,4,0.5970168119370192,4,2.9,5,0.6853026417578011,-1
PRACT_0185,2024-11-06,Finanzas,Supervisor_1,0,0.9288839414477513,0,2,8,7,0.9819034632890106,1,5.0,1,0.8180147725893783,0
PRACT_0186,2023-10-19,RRHH,Supervisor_9,0,0.9585604167839508,1,0,11,10,0.963582925209333,1,3.7,0,0.9993122839027714,1
PRACT_0187,2022-10-07,RRHH,Supervisor_4,1,0.7069730964186233,11,6,9,3,0.4391873449229774,6,1.7,5,0.7206122611729131,-1
PRACT_0188,2021-08-15,Operaciones,Supervisor_7,0,0.9719199695595767,2,0,12,11,0.9871910307457207,1,4.5,0,0.9400954939380284,1
PRACT_0189,2022-12-02,TI,Supervisor_7,0,0.9745241486172441,3,2,11,10,0.9754958391817665,1,4.3,0,0.8813484774382623,1
PRACT_0190,2021-09-22,TI,Supervisor_2,0,0.9514452434401539,0,2,11,9,0.8908110645219098,2,3.5,0,0.9095431416358472,1
PRACT_0191,2024-10-27,RRHH,Supervisor_1,0,0.9330991947603403,0,2,6,5,0.892361306803924,1,3.6,1,0.9885155463785774,1
PRACT_0192,2024-12-28,Marketing,Supervisor_8,1,0.7931078131921568,8,3,6,4,0.6758591886738496,2,2.8,3,0.5665677751726411,0
PRACT_0193,2022-10-08,Operaciones,Supervisor_8,1,0.6084529772929697,9,7,11,6,0.6219109403343454,5,2.8,5,0.6169490337321019,-1
PRACT_0194,2021-07-30,Operaciones,Supervisor_7,0,0.9507509094469332,3,2,11,10,0.9177377948672032,1,4.0,1,0.8304119455556065,1
PRACT_0195,2024-11-01,RRHH,Supervisor_8,0,0.9401252583203729,2,1,5,4,0.9687304513056996,1,4.8,1,0.9584431807609549,1
PRACT_0196,2024-11-19,RRHH,Supervisor_3,0,0.9855078385969688,4,1,17,14,0.834531480219518,3,4.4,1,0.812409052084366,1
PRACT_0197,2023-08-01,Marketing,Supervisor_2,0,0.9431918531145829,1,0,12,11,0.9231864014173338,1,4.7,0,0.8163263299702677,0
PRACT_0198,2024-10-19,Marketing,Supervisor_7,1,0.6351347160931196,15,4,5,3,0.6660203175837713,2,2.1,2,0.6193976451149474,-1
PRACT_0199,2022-04-02,TI,Supervisor_8,1,0.7414382925141731,10,2,19,10,0.5580243557290139,9,1.7,1,0.7056752723684045,-1
PRACT_0200,2022-12-26,Operaciones,Supervisor_1,0,0.9602441109861443,0,2,19,15,0.8126067304999524,4,4.2,1,0.8812549601119173,1
PRACT_0201,2024-06-03,Operaciones,Supervisor_10,0,0.9107246833495847,4,1,8,6,0.806113673469526,2,4.2,0,0.8089632621341615,1
PRACT_0202,2023-09-09,RRHH,Supervisor_9,0,0.9508168806343963,2,0,10,8,0.862848304099901,2,4.3,0,0.9914983115741903,0
PRACT_0203,2024-02-29,TI,Supervisor_4,0,0.9735478388333247,3,2,19,18,0.9870540325163868,1,3.7,1,0.9905739040716167,0
PRACT_0204,2022-08-11,Operaciones,Supervisor_4,1,0.8472261676069747,12,2,20,13,0.6667914171484655,7,3.0,3,0.6117425292963039,-1
PRACT_0205,2022-04-21,TI,Supervisor_3,0,0.9629146833970319,2,1,20,19,0.990826120611515,1,3.9,0,0.9463051230537163,0
PRACT_0206,2023-09-13,TI,Supervisor_6,0,0.9370293066441318,1,0,8,7,0.9126940947625704,1,3.8,0,0.9157150822766448,0
PRACT_0207,2024-07-24,RRHH,Supervisor_1,0,0.9226151599802118,4,2,17,14,0.8814663179695185,3,4.3,0,0.8474953390011248,0
PRACT_0208,2021-06-05,TI,Supervisor_6,0,0.987283023415332,4,0,18,15,0.8713592511309869,3,4.3,1,0.8524343103483232,0
PRACT_0209,2024-05-26,Marketing,Supervisor_2,0,0.9814565212113503,4,2,10,8,0.8546023991080064,2,4.2,1,0.8982306348620901,1
PRACT_0210,2021-07-09,Marketing,Supervisor_9,0,0.9233922820779386,4,2,13,12,0.9821225014745211,1,4.7,1,0.8838473882994721,0
PRACT_0211,2024-12-11,Finanzas,Supervisor_2,0,0.9200632090146573,0,1,13,12,0.9414909583465803,1,4.3,0,0.8582458656462528,1
PRACT_0212,2023-09-08,RRHH,Supervisor_7,0,0.9715136776811175,0,0,20,19,0.9876924106249337,1,4.4,1,0.9615023192610298,1
PRACT_0213,2022-06-30,Finanzas,Supervisor_1,0,0.931495206191876,3,0,20,19,0.9977351086291588,1,4.6,1,0.896292583527477,1
PRACT_0214,2021-02-10,Marketing,Supervisor_7,0,0.9306398798361958,4,0,15,12,0.8162558209681776,3,3.5,0,0.9309696124778256,0
PRACT_0215,2021-11-03,Finanzas,Supervisor_5,0,0.9152290247067656,1,2,11,10,0.9453209528755325,1,4.4,1,0.8378547000335751,1
PRACT_0216,2023-08-01,RRHH,Supervisor_8,0,0.9263975519709831,3,0,9,8,0.9259345303719775,1,4.8,1,0.9067015325032973,1
PRACT_0217,2021-12-04,RRHH,Supervisor_4,0,0.9427507557592649,4,2,8,7,0.8908819502562928,1,3.5,1,0.8635952098893244,1
PRACT_0218,2024-08-30,TI,Supervisor_10,0,0.9732838337272416,0,0,5,4,0.8663812569794994,1,4.1,0,0.9052827220789756,1
PRACT_0219,2024-01-04,Operaciones,Supervisor_7,0,0.933630809441375,1,0,12,9,0.8066509214425217,3,4.9,1,0.9561651666821857,1
PRACT_0220,2023-08-11,TI,Supervisor_6,1,0.6150115188179449,8,2,11,7,0.6810321848569005,4,2.0,2,0.8075652840365046,0
PRACT_0221,2021-10-06,RRHH,Supervisor_5,0,0.9284913252552436,1,0,5,4,0.9772890022794515,1,4.2,1,0.8708441356068553,0
PRACT_0222,2024-04-14,Marketing,Supervisor_4,0,0.9478283667511043,4,1,20,18,0.9269828470624129,2,5.0,0,0.9388554234159279,0
PRACT_0223,2023-06-15,Marketing,Supervisor_7,0,0.9180636697941316,2,1,5,4,0.8239533863821771,1,3.8,0,0.9882579900788554,1
PRACT_0224,2021-09-30,TI,Supervisor_5,0,0.9485630734032126,1,2,13,10,0.8433373287410786,3,3.6,1,0.9251338659849813,0
PRACT_0225,2023-04-17,RRHH,Supervisor_5,0,0.970417555619469,1,0,17,15,0.8942608803513017,2,4.8,1,0.8296820246765275,0
PRACT_0226,2022-09-12,Marketing,Supervisor_1,0,0.9029790504032622,0,0,18,16,0.9436475989962568,2,4.8,1,0.935941725855819,1
PRACT_0227,2023-05-12,RRHH,Supervisor_2,1,0.5034227831070166,9,1,11,7,0.6875351069357374,4,2.2,3,0.5419617545397245,-1
PRACT_0228,2023-07-20,Marketing,Supervisor_5,0,0.907512291015451,1,1,8,6,0.8595752663045587,2,4.3,0,0.9744220817586055,1
PRACT_0229,2021-10-16,RRHH,Supervisor_3,1,0.6874810216048393,9,4,10,5,0.5933544473304389,5,2.8,2,0.7066641983207761,0
PRACT_0230,2022-12-25,Finanzas,Supervisor_2,0,0.9854455083185404,0,0,15,14,0.9349347984046323,1,4.6,1,0.8770281472623159,0
PRACT_0231,2023-06-12,RRHH,Supervisor_4,0,0.9004884466020252,4,2,19,16,0.8888128982841063,3,3.9,0,0.8114013189299385,0
PRACT_0232,2021-09-29,RRHH,Supervisor_4,0,0.9936661304584681,0,2,13,11,0.8998423007066534,2,3.5,0,0.8761567469184219,0
PRACT_0233,2023-12-26,TI,Supervisor_4,0,0.9106278511570536,0,0,5,4,0.8481607024309239,1,4.2,1,0.9806413335831579,0
PRACT_0234,2022-04-28,Finanzas,Supervisor_4,0,0.9841983528058227,3,1,17,13,0.8134056158075046,4,4.8,0,0.8041965992572607,0
PRACT_0235,2023-07-25,Operaciones,Supervisor_3,0,0.9482854764982946,4,2,8,7,0.9121423478302637,1,4.8,1,0.894929631556361,0
PRACT_0236,2021-09-05,TI,Supervisor_7,0,0.9659357387278844,2,2,11,9,0.8243236313639299,2,4.9,1,0.9862316182221245,1
PRACT_0237,2021-06-05,Operaciones,Supervisor_9,0,0.9510682984447183,3,1,12,11,0.9326126098258384,1,4.8,0,0.8789681999530042,0
PRACT_0238,2023-12-07,Marketing,Supervisor_5,0,0.9477048225179354,0,2,9,8,0.936234510087901,1,4.4,1,0.8856351374924301,1
PRACT_0239,2022-03-30,Operaciones,Supervisor_4,0,0.9834899428364392,2,1,16,14,0.8804016943301723,2,4.2,1,0.915712011039824,1
PRACT_0240,2021-07-20,RRHH,Supervisor_2,0,0.9755886379567816,1,2,7,6,0.9512663572960318,1,4.7,1,0.8925874667154368,1
PRACT_0241,2021-05-04,Operaciones,Supervisor_2,1,0.6691907827830514,14,2,16,9,0.6191494438302755,7,2.6,2,0.567440676495021,-1
PRACT_0242,2021-01-01,TI,Supervisor_5,1,0.5390725752886215,12,7,19,10,0.5289648274374544,9,2.3,1,0.5074222156279442,-1
PRACT_0243,2023-08-26,TI,Supervisor_7,1,0.5403910357600429,10,1,18,9,0.5244293077138598,9,1.6,4,0.7439246631914807,0
PRACT_0244,2023-05-05,Operaciones,Supervisor_10,0,0.9801539460719075,3,2,17,15,0.9206615756777886,2,4.9,0,0.9841613174015624,0
PRACT_0245,2022-10-02,TI,Supervisor_10,0,0.9529390621347533,2,2,16,15,0.976778447508221,1,4.2,1,0.8212728266054332,0
PRACT_0246,2021-07-10,TI,Supervisor_9,1,0.6685561990767769,9,4,18,12,0.6744795705310889,6,2.0,4,0.5843810877011013,0
PRACT_0247,2022-05-31,Operaciones,Supervisor_7,0,0.9680566841360715,2,0,16,13,0.8229591933996329,3,4.4,0,0.8740458971649947,0
PRACT_0248,2022-03-18,Finanzas,Supervisor_5,1,0.800594554194991,11,5,9,6,0.6993353163460194,3,2.5,2,0.823496891608448,-1
PRACT_0249,2021-05-23,Finanzas,Supervisor_10,1,0.7201056005446568,6,1,16,7,0.4728658709874367,9,1.8,4,0.607704126588391,0
PRACT_0250,2024-04-29,Marketing,Supervisor_10,1,0.7669967658212676,7,4,18,11,0.6469084926387293,7,2.8,1,0.8528217617115075,0
PRACT_0251,2022-06-17,TI,Supervisor_10,0,0.9765270524116957,4,0,11,9,0.8636221484816634,2,3.9,0,0.8109915749300133,0
PRACT_0252,2021-08-15,Operaciones,Supervisor_6,0,0.935626144879296,3,1,18,17,0.9958841027355199,1,3.8,0,0.988191324251787,0
PRACT_0253,2024-08-29,TI,Supervisor_3,1,0.5959291184743485,6,4,18,11,0.6211945821439291,7,2.1,5,0.724298831149506,-1
PRACT_0254,2023-08-07,RRHH,Supervisor_5,0,0.9801164067175159,4,1,19,15,0.8008254309349209,4,4.6,0,0.9317555356975409,1
PRACT_0255,2024-08-18,TI,Supervisor_8,0,0.9377178791784244,2,2,12,11,0.9713306031612624,1,4.9,0,0.8735379045072706,0
PRACT_0256,2022-04-05,TI,Supervisor_1,0,0.9903336006522705,1,2,11,9,0.8477429367870127,2,4.7,1,0.9563988571022121,1
PRACT_0257,2024-11-25,Finanzas,Supervisor_1,1,0.5243917438555419,15,4,7,4,0.6230137494926847,3,2.9,3,0.5666265000337625,0
PRACT_0258,2022-07-05,Operaciones,Supervisor_7,0,0.9058217512075339,2,2,20,16,0.8154971594900984,4,3.7,0,0.8097823650556975,0
PRACT_0259,2022-01-28,TI,Supervisor_5,0,0.9927004160101408,2,1,11,9,0.8880012637198705,2,3.6,1,0.8791033886215115,1
PRACT_0260,2023-04-25,Finanzas,Supervisor_5,0,0.9648454914181435,1,2,15,12,0.8371208127910866,3,4.3,1,0.9707391427962079,1
PRACT_0261,2024-05-15,Marketing,Supervisor_1,0,0.9379599356448333,4,2,8,7,0.9035814321280572,1,3.9,0,0.9509853673275389,0
PRACT_0262,2021-07-29,Finanzas,Supervisor_9,1,0.764271145185664,5,6,17,7,0.4280295600527498,10,2.7,2,0.7068623881955832,0
PRACT_0263,2024-02-13,Finanzas,Supervisor_1,0,0.9672326809993641,4,2,18,17,0.9831781269473406,1,4.5,1,0.9144275494330707,0
PRACT_0264,2022-10-08,Finanzas,Supervisor_5,0,0.9531201046819596,1,1,16,13,0.8257874610839635,3,5.0,1,0.8259785652597511,1
PRACT_0265,2024-06-28,TI,Supervisor_10,1,0.5346056699319279,13,6,5,2,0.47838620810105137,3,1.9,4,0.8362726034470329,0
PRACT_0266,2021-08-07,TI,Supervisor_9,0,0.9812179587292752,0,0,18,17,0.9849225064665944,1,4.2,1,0.9573919365928394,0
PRACT_0267,2022-02-11,Marketing,Supervisor_4,0,0.9866023190680625,0,0,11,9,0.834677856168266,2,4.3,1,0.9312940787773886,1
PRACT_0268,2024-10-09,RRHH,Supervisor_8,0,0.9172168688552649,3,1,15,12,0.8544892882217664,3,3.9,1,0.8932382072657877,1
PRACT_0269,2023-06-07,RRHH,Supervisor_6,0,0.9850511651977066,1,1,16,13,0.8272272880701023,3,4.4,0,0.9928918536559025,0
PRACT_0270,2022-07-12,RRHH,Supervisor_3,0,0.9877847311016564,3,0,10,9,0.9986745576320349,1,4.2,1,0.9758063943752943,0
PRACT_0271,2022-07-04,Marketing,Supervisor_4,1,0.6923000143009805,13,4,17,6,0.4059196287005216,11,2.2,3,0.7577721974058474,-1
PRACT_0272,2021-05-22,RRHH,Supervisor_2,1,0.7296626626779404,8,3,18,10,0.6083067666985813,8,2.0,1,0.6487203990869151,-1
PRACT_0273,2022-09-04,RRHH,Supervisor_1,1,0.633783062005072,12,3,6,3,0.653474225505476,3,1.5,2,0.7472089114726049,0
PRACT_0274,2022-05-16,Finanzas,Supervisor_8,1,0.5986270766282431,8,7,10,6,0.6035390647231482,4,2.3,1,0.7301763706122661,0
PRACT_0275,2023-04-20,TI,Supervisor_1,0,0.9721983146951645,1,1,8,7,0.9409940667614412,1,4.0,0,0.8788483975669833,1
PRACT_0276,2022-12-03,TI,Supervisor_1,0,0.9861875149015809,2,0,19,18,0.9827629596672425,1,3.5,1,0.8613347943376153,1
PRACT_0277,2022-08-19,Finanzas,Supervisor_4,0,0.9654077552955748,3,2,15,12,0.8315653962599597,3,4.0,0,0.8814021584474645,0
PRACT_0278,2021-10-08,Finanzas,Supervisor_10,0,0.951159061064655,3,0,15,12,0.8619517126517242,3,3.9,1,0.9147822812066796,0
PRACT_0279,2022-02-28,Finanzas,Supervisor_10,0,0.9158924766844172,0,0,8,7,0.9796235167207122,1,4.1,1,0.8856269689422189,1
PRACT_0280,2023-05-06,TI,Supervisor_6,0,0.9053458712604818,0,1,9,8,0.8906029500760377,1,3.7,0,0.8527148976402767,1
PRACT_0281,2021-09-27,RRHH,Supervisor_9,1,0.6559921265863613,12,3,19,10,0.526646549478244,9,2.3,3,0.8043853271043235,-1
PRACT_0282,2021-06-03,Finanzas,Supervisor_1,0,0.9049349563697422,0,0,12,10,0.8515480122623038,2,4.5,0,0.9062934991914826,1
PRACT_0283,2022-09-06,Marketing,Supervisor_7,0,0.9569334631907225,4,1,14,11,0.8492198245152632,3,4.4,0,0.8135350326451201,1
PRACT_0284,2022-10-24,Finanzas,Supervisor_10,0,0.9382729191317771,3,1,6,5,0.8641528828043401,1,4.7,1,0.8736633011252252,1
PRACT_0285,2021-03-24,Operaciones,Supervisor_5,0,0.9757189119681969,0,1,19,16,0.8745740661361722,3,4.2,0,0.9769826914423987,0
PRACT_0286,2023-08-05,Finanzas,Supervisor_8,0,0.9305648496836184,1,2,7,5,0.8316265291438729,2,4.3,0,0.9510473062399905,1
PRACT_0287,2023-06-18,TI,Supervisor_7,0,0.9592982700967432,4,2,16,14,0.8802671886198852,2,4.7,1,0.8646493567888014,1
PRACT_0288,2024-12-20,Finanzas,Supervisor_4,0,0.95376835217551,2,1,13,12,0.9834043423761113,1,4.1,1,0.9876366304089018,1
PRACT_0289,2024-07-22,Operaciones,Supervisor_4,0,0.9004712425522241,3,2,17,16,0.9615005050227646,1,4.6,1,0.8153205816716421,1
PRACT_0290,2021-10-11,Marketing,Supervisor_6,0,0.907238939826431,3,2,16,13,0.8283657657375351,3,4.2,1,0.9922469407784378,1
PRACT_0291,2023-09-07,RRHH,Supervisor_6,0,0.9290368212486021,1,0,12,9,0.8206586935105287,3,4.1,1,0.8491410184969351,1
PRACT_0292,2021-06-22,Finanzas,Supervisor_9,0,0.9882235081020765,2,1,15,12,0.8214313393853847,3,4.6,1,0.8018188360604839,0
PRACT_0293,2024-09-12,Operaciones,Supervisor_5,1,0.5514552342149225,15,6,9,4,0.5287293350456769,5,1.8,5,0.6735232146073307,-1
PRACT_0294,2023-12-23,Operaciones,Supervisor_8,0,0.9710894330460542,4,2,11,9,0.8551371793805401,2,4.0,0,0.8717940859374018,1
PRACT_0295,2024-01-02,Marketing,Supervisor_5,0,0.9973366566152287,3,1,9,7,0.8823575478415514,2,3.8,1,0.9078178010413588,0
PRACT_0296,2023-02-02,TI,Supervisor_2,0,0.9790567552691155,0,1,16,15,0.9893582344563241,1,4.0,0,0.9593545721139691,0
PRACT_0297,2024-10-30,Finanzas,Supervisor_6,0,0.9242945361687044,1,1,9,8,0.9369607391291712,1,3.8,1,0.9684861604300894,1
PRACT_0298,2022-09-25,Operaciones,Supervisor_9,0,0.9908365260413081,1,2,19,18,0.9920025314505437,1,4.4,1,0.8802459999223384,0
PRACT_0299,2023-02-26,Marketing,Supervisor_3,0,0.909310715650839,1,2,17,14,0.8811775505209452,3,4.7,1,0.8859691487412701,1
PRACT_0300,2023-08-01,RRHH,Supervisor_1,0,0.9468141941870736,1,2,11,8,0.8009288966169978,3,4.7,1,0.8296355460658947,1
PRACT_0301,2023-10-09,Operaciones,Supervisor_1,0,0.9887541907726414,0,0,12,11,0.9972672124316173,1,4.0,0,0.8095095217762327,0
PRACT_0302,2022-02-02,Marketing,Supervisor_3,0,0.964126570925687,0,1,6,5,0.9877177716354593,1,5.0,0,0.9282429980470049,1
PRACT_0303,2024-02-18,TI,Supervisor_10,0,0.9413644564727699,4,0,13,11,0.9081945011828934,2,4.4,1,0.8128875251105385,1
PRACT_0304,2023-07-23,TI,Supervisor_5,0,0.9292812866737169,3,2,8,6,0.8160065139531874,2,4.1,0,0.9467660238842912,1
PRACT_0305,2022-11-07,Operaciones,Supervisor_3,0,0.937509940531835,0,0,9,8,0.9439978462065448,1,4.8,0,0.9078180290044495,1
PRACT_0306,2023-07-25,Operaciones,Supervisor_9,1,0.6781296233532501,7,6,14,7,0.5586057561036459,7,2.6,4,0.5794331912904334,0
PRACT_0307,2022-04-10,Finanzas,Supervisor_8,0,0.9319043929872808,3,1,13,10,0.8254697552751771,3,4.6,1,0.90790458870253,0
PRACT_0308,2021-10-13,Marketing,Supervisor_3,0,0.99689678620823,0,2,14,13,0.9739624731627846,1,3.8,0,0.8365995433204199,0
PRACT_0309,2021-09-22,Operaciones,Supervisor_9,0,0.9933077653066145,2,2,9,8,0.9583150192785983,1,4.2,0,0.8877474415020824,0
PRACT_0310,2021-11-16,Finanzas,Supervisor_6,0,0.987067146821432,4,0,17,16,0.9919668762797753,1,4.8,1,0.9599120632484458,1
PRACT_0311,2022-11-04,Finanzas,Supervisor_7,0,0.9421829835522654,0,2,10,9,0.9642284182994421,1,4.3,1,0.8923838586821276,1
PRACT_0312,2024-10-31,Operaciones,Supervisor_4,0,0.9691301769335229,0,0,14,13,0.9695222748431298,1,4.5,0,0.8297398636595097,1
PRACT_0313,2023-03-31,TI,Supervisor_4,0,0.9902829307035965,2,1,13,11,0.8526885518793619,2,4.4,1,0.944765736364589,1
PRACT_0314,2021-03-30,Marketing,Supervisor_2,1,0.7976503206876248,5,6,13,5,0.4218046946769445,8,2.8,4,0.5747073665080036,-1
PRACT_0315,2024-05-11,Marketing,Supervisor_5,1,0.6450144549070727,14,2,15,10,0.6729865189817827,5,1.9,2,0.7954199497480439,-1
PRACT_0316,2023-04-01,TI,Supervisor_8,0,0.9112386049322261,0,1,6,4,0.814162940277153,2,4.4,0,0.8958704578431667,1
PRACT_0317,2023-09-28,Operaciones,Supervisor_7,0,0.9075630363834549,3,1,12,11,0.9410868370189103,1,3.7,0,0.8907483518188604,1
PRACT_0318,2021-11-30,Marketing,Supervisor_7,0,0.9577064045225703,2,0,20,19,0.9709833917119542,1,4.5,1,0.970287007571495,1
PRACT_0319,2021-08-10,Operaciones,Supervisor_6,0,0.9642627935210932,3,1,17,14,0.8593019000284262,3,4.6,0,0.9417207048681338,0
PRACT_0320,2021-02-10,Operaciones,Supervisor_3,0,0.9849842604597024,4,0,10,8,0.812089384597054,2,3.6,1,0.8065821593909879,1
PRACT_0321,2021-03-09,Finanzas,Supervisor_5,0,0.9292515020341031,3,1,16,12,0.8052513637619813,4,4.5,0,0.8592348629203205,1
PRACT_0322,2023-09-15,TI,Supervisor_1,0,0.9167470490550043,1,0,19,16,0.8895782689688927,3,4.1,0,0.9741841321699798,1
PRACT_0323,2022-05-29,Operaciones,Supervisor_7,0,0.93790058331782,1,0,7,5,0.8505190186238267,2,3.7,0,0.8036652337090398,0
PRACT_0324,2024-02-25,RRHH,Supervisor_9,0,0.9353575123632275,3,0,5,4,0.8677359208914062,1,4.1,1,0.9090506892523941,1
PRACT_0325,2024-07-02,TI,Supervisor_1,1,0.5463641339062492,12,7,5,3,0.6874261562762268,2,1.8,1,0.7911302676695775,0
PRACT_0326,2022-11-26,Marketing,Supervisor_2,0,0.9672282652513152,4,0,9,8,0.9753695548308224,1,4.1,1,0.9243712170969152,1
PRACT_0327,2023-11-06,Finanzas,Supervisor_3,0,0.9508691940729376,0,0,20,17,0.8584948066447116,3,4.1,1,0.9521064404208873,0
PRACT_0328,2022-04-22,Marketing,Supervisor_3,0,0.9721122756114766,1,1,16,15,0.9702183764464289,1,4.6,1,0.9451383697829492,0
PRACT_0329,2023-12-22,Marketing,Supervisor_8,0,0.9352691120169735,3,0,20,16,0.8417680832845584,4,4.7,1,0.9384061390306226,1
PRACT_0330,2023-05-31,TI,Supervisor_7,0,0.9325702211577702,3,0,11,10,0.9247015619912444,1,4.4,0,0.9643079721851304,0
PRACT_0331,2022-03-08,Marketing,Supervisor_6,0,0.9472575853043855,3,2,9,8,0.8916165379351462,1,3.5,1,0.9291381336899077,1
PRACT_0332,2021-09-25,Operaciones,Supervisor_10,0,0.9877407345395147,0,1,15,13,0.8906599477293086,2,4.9,1,0.8804836988513964,0
PRACT_0333,2023-11-25,Marketing,Supervisor_10,0,0.904028130673398,2,2,7,6,0.9220823721521142,1,4.5,0,0.8943818219829175,0
PRACT_0334,2023-02-18,Finanzas,Supervisor_4,0,0.9804832817296472,4,2,15,13,0.8792048692604693,2,3.6,1,0.9433449565362901,1
PRACT_0335,2022-05-09,Finanzas,Supervisor_9,0,0.9368987612657756,2,2,20,18,0.9357563388473694,2,4.7,0,0.9752612059333587,1
PRACT_0336,2022-10-23,RRHH,Supervisor_1,0,0.9854619025788478,4,0,14,11,0.8319881604733858,3,3.8,0,0.8544437601679552,1
PRACT_0337,2024-09-10,Finanzas,Supervisor_2,1,0.7807710530925498,14,7,19,11,0.5922750323932227,8,2.4,3,0.6368307183884283,0
PRACT_0338,2024-08-20,Marketing,Supervisor_4,0,0.9348761247396089,3,2,7,6,0.9300731120990892,1,4.2,1,0.9861478792724825,0
PRACT_0339,2024-07-23,Finanzas,Supervisor_3,0,0.9693876535321616,0,1,14,13,0.945321604236255,1,4.1,0,0.9157023584818891,1
PRACT_0340,2023-10-10,TI,Supervisor_1,0,0.915963275677344,4,1,18,16,0.9019748112612805,2,4.8,0,0.8357923634270003,0
PRACT_0341,2024-05-09,Finanzas,Supervisor_5,0,0.9896281552163788,1,1,15,13,0.8808749399141641,2,4.2,0,0.9327390277824765,1
PRACT_0342,2024-09-09,Operaciones,Supervisor_7,0,0.940449106445191,4,1,8,6,0.8247761130591125,2,3.6,1,0.998152431107876,0
PRACT_0343,2023-11-25,TI,Supervisor_2,0,0.94556256153552,4,2,10,9,0.9149821176414212,1,4.9,0,0.96469071289408,0
PRACT_0344,2023-09-04,RRHH,Supervisor_5,0,0.9705759051036985,3,1,10,9,0.9585987302785023,1,4.9,0,0.9491482273102806,0
PRACT_0345,2022-04-27,Operaciones,Supervisor_6,0,0.9820840236704851,1,0,6,4,0.8250762457352961,2,4.5,0,0.8416093308532538,0
PRACT_0346,2022-12-29,Marketing,Supervisor_7,0,0.923634274332821,1,2,7,6,0.9861124054071145,1,4.2,1,0.9752279569368014,1
PRACT_0347,2022-04-25,Marketing,Supervisor_1,0,0.9661350139876995,4,1,6,5,0.9348462899497064,1,3.6,0,0.9051577687071093,1
PRACT_0348,2023-12-25,Marketing,Supervisor_7,0,0.9391998043889148,1,2,7,6,0.9954483130000897,1,4.7,0,0.9778580044143912,1
PRACT_0349,2023-10-29,Operaciones,Supervisor_4,0,0.9368702924003961,1,1,10,9,0.9273915236041599,1,3.6,1,0.8659655658849759,1
PRACT_0350,2024-08-17,Operaciones,Supervisor_8,0,0.9690025823940654,3,2,10,8,0.8927561194721846,2,3.6,1,0.8124102105270866,0
PRACT_0351,2021-12-09,Operaciones,Supervisor_4,0,0.9387183274155935,2,1,19,16,0.8835835369662877,3,4.3,1,0.8951951937319492,0
PRACT_0352,2024-12-25,TI,Supervisor_6,1,0.6211379750575426,13,1,11,7,0.6873457971439777,4,1.7,3,0.6079350419271511,-1
PRACT_0353,2024-12-18,TI,Supervisor_9,0,0.9835888408126242,2,1,7,6,0.9840944601227777,1,3.5,0,0.9430458579552596,0
PRACT_0354,2021-11-28,Marketing,Supervisor_5,0,0.9101276123831007,1,2,8,6,0.837871245536133,2,4.1,0,0.9914213105712064,1
PRACT_0355,2022-03-14,Finanzas,Supervisor_4,0,0.9675892622830211,4,2,6,5,0.8882491752862355,1,3.7,1,0.9381948302303128,1
PRACT_0356,2021-06-23,Marketing,Supervisor_8,0,0.9248725393790624,0,0,17,16,0.9528440967684617,1,3.7,0,0.9773867859418407,0
PRACT_0357,2022-07-13,RRHH,Supervisor_9,0,0.9015498241826191,0,2,14,12,0.917247734405979,2,3.6,1,0.8906048027202413,0
PRACT_0358,2022-06-11,TI,Supervisor_4,0,0.9166764268872692,4,0,5,4,0.8103441765109307,1,3.8,0,0.9543281474390604,0
PRACT_0359,2022-10-21,Operaciones,Supervisor_3,1,0.7123315354215537,5,3,6,2,0.46045423762723253,4,2.6,1,0.8372173746686814,-1
PRACT_0360,2021-01-26,TI,Supervisor_8,0,0.9709127191485938,4,2,7,6,0.8577828631607624,1,4.7,0,0.9421751255167085,0
PRACT_0361,2023-03-31,Operaciones,Supervisor_5,0,0.902105778355632,0,0,7,5,0.8139345728847176,2,4.2,1,0.901555457213913,1
PRACT_0362,2022-08-28,RRHH,Supervisor_2,0,0.903642544330172,2,2,9,8,0.9224299643226781,1,4.3,1,0.9251732219230736,0
PRACT_0363,2022-02-10,RRHH,Supervisor_10,0,0.9902542114842953,0,2,18,17,0.9490904827014041,1,3.5,1,0.9401013991357761,1
PRACT_0364,2021-08-20,TI,Supervisor_9,0,0.907330581811372,3,0,10,8,0.848901499468885,2,3.6,1,0.8506168806442854,0
PRACT_0365,2022-06-17,Operaciones,Supervisor_3,1,0.8129637555157999,5,6,9,4,0.4974036869013403,5,1.9,5,0.823831704365994,-1
PRACT_0366,2022-05-20,RRHH,Supervisor_2,0,0.9228165913750906,4,0,7,6,0.9232958717082489,1,4.3,0,0.9900649077934547,1
PRACT_0367,2021-06-28,Marketing,Supervisor_1,1,0.7590062300553745,8,3,7,3,0.5035823483255715,4,2.6,3,0.6860957260719744,-1
